UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO;DATA ATUALIZAÇÃO;CENSO;ESTADO;REGIÃO;CAPITAL;PAÍS
PA;15;8126;Ulianópolis;56.562;25/12/2022;2022;Para;Norte;Belém;Brasil
PA;15;8159;Uruará;48.511;25/12/2022;2022;Para;Norte;Belém;Brasil
PA;15;8209;Vigia;49.096;25/12/2022;2022;Para;Norte;Belém;Brasil
PA;15;8308;Viseu;58.095;25/12/2022;2022;Para;Norte;Belém;Brasil
PA;15;8357;Vitória do Xingu;15.104;25/12/2022;2022;Para;Norte;Belém;Brasil
PA;15;8407;Xinguara;56.127;25/12/2022;2022;Para;Norte;Belém;Brasil
AP;16;55;Serra do Navio;4.744;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;105;Amapá;7.944;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;154;Pedra Branca do Amapari;12.365;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;204;Calçoene;10.613;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;212;Cutias;4.388;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;238;Ferreira Gomes;6.689;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;253;Itaubal;5.477;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;279;Laranjal do Jari;35.038;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;303;Macapá;478.448;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;402;Mazagão;22.105;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;501;Oiapoque;27.778;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;535;Porto Grande;17.923;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;550;Pracuúba;3.803;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;600;Santana;114.995;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;709;Tartarugalzinho;10.511;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
AP;16;808;Vitória do Jari;11.447;25/12/2022;2022;Amapa;Norte;Macapá;Brasil
TO;17;251;Abreulândia;2.463;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;301;Aguiarnópolis;4.787;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;350;Aliança do Tocantins;4.932;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;400;Almas;9.044;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;707;Alvorada;8.821;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;1002;Ananás;10.368;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;1051;Angico;3.062;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;1101;Aparecida do Rio Negro;4.965;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;1309;Aragominas;6.914;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;1903;Araguacema;5.913;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2000;Araguaçu;8.666;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2109;Araguaína;186.867;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2158;Araguanã;4.316;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2208;Araguatins;31.719;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2307;Arapoema;5.443;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2406;Arraias;10.253;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2554;Augustinópolis;17.471;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2703;Aurora do Tocantins;3.338;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;2901;Axixá do Tocantins;10.267;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3008;Babaçulândia;8.218;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3057;Bandeirantes do Tocantins;3.548;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3073;Barra do Ouro;4.643;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3107;Barrolândia;4.875;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3206;Bernardo Sayão;4.217;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3305;Bom Jesus do Tocantins;4.087;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3602;Brasilândia do Tocantins;1.947;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3701;Brejinho de Nazaré;4.753;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3800;Buriti do Tocantins;10.346;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3826;Cachoeirinha;1.964;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3842;Campos Lindos;8.661;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3867;Cariri do Tocantins;3.555;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3883;Carmolândia;2.203;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3891;Carrasco Bonito;3.343;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;3909;Caseara;4.764;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;4105;Centenário;2.133;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;4600;Chapada de Areia;1.358;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;5102;Chapada da Natividade;3.118;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;5508;Colinas do Tocantins;33.967;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;5557;Combinado;4.751;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;5607;Conceição do Tocantins;3.891;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;6001;Couto Magalhães;5.254;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;6100;Cristalândia;6.331;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;6258;Crixás do Tocantins;1.411;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;6506;Darcinópolis;6.357;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7009;Dianópolis;17.658;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7108;Divinópolis do Tocantins;7.065;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7207;Dois Irmãos do Tocantins;6.735;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7306;Dueré;4.284;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7405;Esperantina;7.510;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7553;Fátima;3.445;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7652;Figueirópolis;5.185;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;7702;Filadélfia;10.590;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;8205;Formoso do Araguaia;20.471;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;8254;Tabocão;3.458;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;8304;Goianorte;4.779;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;9005;Goiatins;12.798;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;9302;Guaraí;26.444;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;9500;Gurupi;83.817;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;9807;Ipueiras;1.597;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;10508;Itacajá;6.780;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;10706;Itaguatins;5.187;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;10904;Itapiratins;3.936;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;11100;Itaporã do Tocantins;2.407;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;11506;Jaú do Tocantins;3.475;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;11803;Juarina;2.240;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;11902;Lagoa da Confusão;16.117;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;11951;Lagoa do Tocantins;3.501;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12009;Lajeado;3.652;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12157;Lavandeira;1.625;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12405;Lizarda;2.994;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12454;Luzinópolis;2.989;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12504;Marianópolis do Tocantins;4.460;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12702;Mateiros;2.076;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;12801;Maurilândia do Tocantins;3.234;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;13205;Miracema do Tocantins;19.561;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;13304;Miranorte;13.027;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;13601;Monte do Carmo;5.874;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;13700;Monte Santo do Tocantins;2.290;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;13809;Palmeiras do Tocantins;5.359;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;13957;Muricilândia;3.722;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;14203;Natividade;8.643;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;14302;Nazaré;4.664;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;14880;Nova Olinda;10.353;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15002;Nova Rosalândia;3.334;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15101;Novo Acordo;3.828;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15150;Novo Alegre;1.845;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15259;Novo Jardim;2.235;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15507;Oliveira de Fátima;1.172;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15705;Palmeirante;4.947;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;15754;Palmeirópolis;7.262;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16109;Paraíso do Tocantins;51.494;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16208;Paranã;10.492;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16307;Pau D'Arco;4.017;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16505;Pedro Afonso;14.675;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16604;Peixe;9.431;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16653;Pequizeiro;4.893;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;16703;Colméia;8.476;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;17008;Pindorama do Tocantins;4.128;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;17206;Piraquê;2.278;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;17503;Pium;7.132;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;17800;Ponte Alta do Bom Jesus;4.222;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;17909;Ponte Alta do Tocantins;7.284;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18006;Porto Alegre do Tocantins;2.869;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18204;Porto Nacional;71.101;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18303;Praia Norte;8.808;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18402;Presidente Kennedy;2.963;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18451;Pugmil;2.185;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18501;Recursolândia;3.380;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18550;Riachinho;3.962;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18659;Rio da Conceição;1.747;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18709;Rio dos Bois;2.737;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18758;Rio Sono;5.600;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18808;Sampaio;4.203;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18840;Sandolândia;4.631;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18865;Santa Fé do Araguaia;7.919;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18881;Santa Maria do Tocantins;2.557;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18899;Santa Rita do Tocantins;2.177;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;18907;Santa Rosa do Tocantins;4.701;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;19004;Santa Tereza do Tocantins;2.715;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20002;Santa Terezinha do Tocantins;2.560;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20101;São Bento do Tocantins;5.387;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20150;São Félix do Tocantins;1.780;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20200;São Miguel do Tocantins;14.103;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20259;São Salvador do Tocantins;2.481;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20309;São Sebastião do Tocantins;4.100;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20499;São Valério;4.399;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20655;Silvanópolis;5.126;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20804;Sítio Novo do Tocantins;10.830;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20853;Sucupira;1.576;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20903;Taguatinga;13.986;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20937;Taipas do Tocantins;2.023;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;20978;Talismã;2.661;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;21000;Palmas;334.454;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;21109;Tocantínia;8.518;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;21208;Tocantinópolis;23.847;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;21257;Tupirama;1.803;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;21307;Tupiratins;1.861;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;22081;Wanderlândia;11.586;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
TO;17;22107;Xambioá;10.519;25/12/2022;2022;Tocantins;Norte;Palmas;Brasil
MA;21;55;Açailândia;107.263;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;105;Afonso Cunha;6.144;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;154;Água Doce do Maranhão;12.154;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;204;Alcântara;18.446;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;303;Aldeias Altas;22.549;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;402;Altamira do Maranhão;6.451;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;436;Alto Alegre do Maranhão;23.270;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;477;Alto Alegre do Pindaré;25.673;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;501;Alto Parnaíba;11.076;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;550;Amapá do Maranhão;7.162;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;600;Amarante do Maranhão;36.266;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;709;Anajatuba;23.968;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;808;Anapurus;13.795;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;832;Apicum-Açu;17.533;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;873;Araguanã;11.169;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;907;Araioses;38.980;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;956;Arame;25.646;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1004;Arari;29.302;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1103;Axixá;11.797;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1202;Bacabal;104.352;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1251;Bacabeira;17.073;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1301;Bacuri;16.206;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1350;Bacurituba;5.196;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1400;Balsas;100.257;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1509;Barão de Grajaú;19.310;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1608;Barra do Corda;84.708;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1707;Barreirinhas;69.312;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1731;Belágua;8.504;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1772;Bela Vista do Maranhão;11.911;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1806;Benedito Leite;5.472;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1905;Bequimão;19.572;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1939;Bernardo do Mearim;5.842;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;1970;Boa Vista do Gurupi;7.622;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2002;Bom Jardim;32.894;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2036;Bom Jesus das Selvas;28.589;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2077;Bom Lugar;11.675;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2101;Brejo;34.116;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2150;Brejo de Areia;9.224;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2200;Buriti;29.693;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2309;Buriti Bravo;22.427;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2325;Buriticupu;52.395;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2358;Buritirana;12.870;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2374;Cachoeira Grande;10.227;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2408;Cajapió;10.032;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2507;Cajari;16.296;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2556;Campestre do Maranhão;12.185;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2606;Cândido Mendes;19.805;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2705;Cantanhede;17.355;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2754;Capinzal do Norte;11.372;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2804;Carolina;24.056;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;2903;Carutapera;24.263;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3000;Caxias;153.634;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3109;Cedral;10.214;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3125;Central do Maranhão;7.086;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3158;Centro do Guilherme;12.384;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3174;Centro Novo do Maranhão;16.254;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3208;Chapadinha;81.339;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3257;Cidelândia;12.857;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3307;Codó;112.110;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3406;Coelho Neto;41.353;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3505;Colinas;40.322;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3554;Conceição do Lago-Açu;14.921;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3604;Coroatá;59.563;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3703;Cururupu;31.662;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3752;Davinópolis;14.467;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3802;Dom Pedro;23.111;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;3901;Duque Bacelar;10.223;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4008;Esperantinópolis;18.355;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4057;Estreito;33.245;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4073;Feira Nova do Maranhão;8.048;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4081;Fernando Falcão;10.875;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4099;Formosa da Serra Negra;17.758;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4107;Fortaleza dos Nogueiras;12.642;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4206;Fortuna;17.075;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4305;Godofredo Viana;9.894;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4404;Gonçalves Dias;17.432;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4503;Governador Archer;10.294;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4552;Governador Edison Lobão;18.375;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4602;Governador Eugênio Barros;13.918;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4628;Governador Luiz Rocha;7.061;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4651;Governador Newton Bello;10.708;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4677;Governador Nunes Freire;22.754;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4701;Graça Aranha;6.012;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4800;Grajaú;73.942;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;4909;Guimarães;10.285;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5005;Humberto de Campos;25.656;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5104;Icatu;24.719;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5153;Igarapé do Meio;13.483;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5203;Igarapé Grande;10.222;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5302;Imperatriz;273.027;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5351;Itaipava do Grajaú;13.847;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5401;Itapecuru Mirim;65.721;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5427;Itinga do Maranhão;23.904;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5450;Jatobá;8.239;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5476;Jenipapo dos Vieiras;17.066;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5500;João Lisboa;24.609;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5609;Joselândia;14.942;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5658;Junco do Maranhão;5.146;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5708;Lago da Pedra;44.422;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5807;Lago do Junco;9.491;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5906;Lago Verde;14.678;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5922;Lagoa do Mato;10.583;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5948;Lago dos Rodrigues;8.755;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5963;Lagoa Grande do Maranhão;11.417;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;5989;Lajeado Novo;7.051;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;6003;Lima Campos;11.320;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;6102;Loreto;11.526;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;6201;Luís Domingues;7.159;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;6300;Magalhães de Almeida;13.747;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;6326;Maracaçumé;21.106;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
MA;21;6359;Marajá do Sena;7.200;25/12/2022;2022;Maranhao;Nordeste;São Luís;Brasil
